id,district_id,district_name,district_bn_name,name,bn_name,url,lat,lon,is_thana
"247","32","Pirojpur","পিরোজপুর","Mathbaria","মঠবাড়ীয়া","mathbaria.pirojpur.gov.bd","22.2829089","89.94927971","false"
"248","32","Pirojpur","পিরোজপুর","Nesarabad","নেছারাবাদ","nesarabad.pirojpur.gov.bd","22.72142509","90.08564362","false"
"249","33","Barisal","বরিশাল","Barisal Sadar","বরিশাল সদর","barisalsadar.barisal.gov.bd","22.71481106","90.40960035","false"
"250","33","Barisal","বরিশাল","Bakerganj","বাকেরগঞ্জ","bakerganj.barisal.gov.bd","22.55478164","90.39007461","false"
"251","33","Barisal","বরিশাল","Babuganj","বাবুগঞ্জ","babuganj.barisal.gov.bd","22.82461621","90.31272617","false"
"252","33","Barisal","বরিশাল","Wazirpur","উজিরপুর","wazirpur.barisal.gov.bd","22.86574877","90.16497331","false"
"253","33","Barisal","বরিশাল","Banaripara","বানারীপাড়া","banaripara.barisal.gov.bd","22.81118715","90.12916707","false"
"254","33","Barisal","বরিশাল","Gournadi","গৌরনদী","gournadi.barisal.gov.bd","22.96981456","90.24285253","false"
"255","33","Barisal","বরিশাল","Agailjhara","আগৈলঝাড়া","agailjhara.barisal.gov.bd","22.9676431","90.14047232","false"
"256","33","Barisal","বরিশাল","Mehendiganj","মেহেন্দিগঞ্জ","mehendiganj.barisal.gov.bd","22.81597145","90.51901486","false"
"257","33","Barisal","বরিশাল","Muladi","মুলাদী","muladi.barisal.gov.bd","22.95514912","90.37599974","false"
"258","33","Barisal","বরিশাল","Hizla","হিজলা","hizla.barisal.gov.bd","22.9628024","90.55182414","false"
"259","34","Bhola","ভোলা","Bhola Sadar","ভোলা সদর","sadar.bhola.gov.bd","22.70723511","90.6305403","false"
"260","34","Bhola","ভোলা","Borhan Sddin","বোরহান উদ্দিন","borhanuddin.bhola.gov.bd","22.48540881","90.71537999","false"
"261","34","Bhola","ভোলা","Charfesson","চরফ্যাশন","charfesson.bhola.gov.bd","22.04486186","90.72459883","false"
"262","34","Bhola","ভোলা","Doulatkhan","দৌলতখান","doulatkhan.bhola.gov.bd","22.6420874","90.74547893","false"
"263","34","Bhola","ভোলা","Monpura","মনপুরা","monpura.bhola.gov.bd","22.22216484","90.94308102","false"
"264","34","Bhola","ভোলা","Tazumuddin","তজুমদ্দিন","tazumuddin.bhola.gov.bd","22.45254839","90.85981809","false"
"265","34","Bhola","ভোলা","Lalmohan","লালমোহন","lalmohan.bhola.gov.bd","22.30234352","90.77136962","false"
"266","35","Barguna","বরগুনা","Amtali","আমতলী","amtali.barguna.gov.bd","22.14650328","90.27003676","false"
"267","35","Barguna","বরগুনা","Barguna Sadar","বরগুনা সদর","sadar.barguna.gov.bd","22.12684969","90.10169624","false"
"268","35","Barguna","বরগুনা","Betagi","বেতাগী","betagi.barguna.gov.bd","22.34818523","90.14935951","false"
"269","35","Barguna","বরগুনা","Bamna","বামনা","bamna.barguna.gov.bd","22.27232966","90.05729578","false"
"270","35","Barguna","বরগুনা","Pathorghata","পাথরঘাটা","pathorghata.barguna.gov.bd","22.08967959","89.95942885","false"
"271","35","Barguna","বরগুনা","Taltali","তালতলি","taltali.barguna.gov.bd","21.96759531","90.10058791","false"
"272","36","Sylhet","সিলেট","Balaganj","বালাগঞ্জ","balaganj.sylhet.gov.bd","24.68865059","91.82992075","false"
"273","36","Sylhet","সিলেট","Beanibazar","বিয়ানীবাজার","beanibazar.sylhet.gov.bd","24.84934837","92.15957094","false"
"274","36","Sylhet","সিলেট","Bishwanath","বিশ্বনাথ","bishwanath.sylhet.gov.bd","24.83470762","91.72814054","false"
"275","36","Sylhet","সিলেট","Companiganj","কোম্পানীগঞ্জ","companiganj.sylhet.gov.bd","25.0799183","91.77309913","false"
"276","36","Sylhet","সিলেট","Fenchuganj","ফেঞ্চুগঞ্জ","fenchuganj.sylhet.gov.bd","24.69358233","91.96304017","false"
"277","36","Sylhet","সিলেট","Golapganj","গোলাপগঞ্জ","golapganj.sylhet.gov.bd","24.81047474","92.01838458","false"
"278","36","Sylhet","সিলেট","Gowainghat","গোয়াইনঘাট","gowainghat.sylhet.gov.bd","25.08145524","91.95895822","false"
"279","36","Sylhet","সিলেট","Jaintiapur","জৈন্তাপুর","jaintiapur.sylhet.gov.bd","25.05799543","92.1045136","false"
"280","36","Sylhet","সিলেট","Kanaighat","কানাইঘাট","kanaighat.sylhet.gov.bd","24.9932219","92.21911505","false"
"281","36","Sylhet","সিলেট","Sylhet Sadar","সিলেট সদর","sylhetsadar.sylhet.gov.bd","24.94433953","91.84586196","false"
"282","36","Sylhet","সিলেট","Zakiganj","জকিগঞ্জ","zakiganj.sylhet.gov.bd","24.92531685","92.36786009","false"
"283","36","Sylhet","সিলেট","Dakshinsurma","দক্ষিণ সুরমা","dakshinsurma.sylhet.gov.bd","24.81711992","91.87712889","false"
"284","36","Sylhet","সিলেট","Osmaninagar","ওসমানী নগর","osmaninagar.sylhet.gov.bd","24.70336209","91.73194607","false"
"285","37","Moulvibazar","মৌলভীবাজার","Barlekha","বড়লেখা","barlekha.moulvibazar.gov.bd","24.70854578","92.17635211","false"
"286","37","Moulvibazar","মৌলভীবাজার","Kamolganj","কমলগঞ্জ","kamolganj.moulvibazar.gov.bd","24.31685165","91.86015204","false"
"287","37","Moulvibazar","মৌলভীবাজার","Kulaura","কুলাউড়া","kulaura.moulvibazar.gov.bd","24.48996524","92.01511303","false"
"288","37","Moulvibazar","মৌলভীবাজার","Moulvibazar Sadar","মৌলভীবাজার সদর","moulvibazarsadar.moulvibazar.gov.bd","24.4993968","91.71316807","false"
"289","37","Moulvibazar","মৌলভীবাজার","Rajnagar","রাজনগর","rajnagar.moulvibazar.gov.bd","24.56522658","91.86352334","false"
"290","37","Moulvibazar","মৌলভীবাজার","Sreemangal","শ্রীমঙ্গল","sreemangal.moulvibazar.gov.bd","24.30220515","91.69901682","false"
"291","37","Moulvibazar","মৌলভীবাজার","Juri","জুড়ী","juri.moulvibazar.gov.bd","24.55392188","92.14517559","false"
"292","38","Habiganj","হবিগঞ্জ","Nabiganj","নবীগঞ্জ","nabiganj.habiganj.gov.bd","24.57071941","91.54818498","false"
"293","38","Habiganj","হবিগঞ্জ","Bahubal","বাহুবল","bahubal.habiganj.gov.bd","24.36138845","91.54463994","false"
"294","38","Habiganj","হবিগঞ্জ","Ajmiriganj","আজমিরীগঞ্জ","ajmiriganj.habiganj.gov.bd","24.55351135","91.28139364","false"
"295","38","Habiganj","হবিগঞ্জ","Baniachong","বানিয়াচং","baniachong.habiganj.gov.bd","24.49883031","91.36685634","false"
"296","38","Habiganj","হবিগঞ্জ","Lakhai","লাখাই","lakhai.habiganj.gov.bd","24.29851486","91.26089226","false"
"297","38","Habiganj","হবিগঞ্জ","Chunarughat","চুনারুঘাট","chunarughat.habiganj.gov.bd","24.18000387","91.51582163","false"
"298","38","Habiganj","হবিগঞ্জ","Habiganj Sadar","হবিগঞ্জ সদর","habiganjsadar.habiganj.gov.bd","24.35093059","91.41578016","false"
"299","38","Habiganj","হবিগঞ্জ","Madhabpur","মাধবপুর","madhabpur.habiganj.gov.bd","24.12035765","91.33739435","false"
"300","39","Sunamganj","সুনামগঞ্জ","Sunamganj Sadar","সুনামগঞ্জ সদর","sadar.sunamganj.gov.bd","25.0538758","91.39998186","false"
"301","39","Sunamganj","সুনামগঞ্জ","South Sunamganj","দক্ষিণ সুনামগঞ্জ","southsunamganj.sunamganj.gov.bd","24.9123799","91.40777623","false"
"302","39","Sunamganj","সুনামগঞ্জ","Bishwambarpur","বিশ্বম্ভরপুর","bishwambarpur.sunamganj.gov.bd","25.10888415","91.31523834","false"
"303","39","Sunamganj","সুনামগঞ্জ","Chhatak","ছাতক","chhatak.sunamganj.gov.bd","24.94892153","91.61454158","false"
"304","39","Sunamganj","সুনামগঞ্জ","Jagannathpur","জগন্নাথপুর","jagannathpur.sunamganj.gov.bd","24.75016803","91.55672295","false"
"305","39","Sunamganj","সুনামগঞ্জ","Dowarabazar","দোয়ারাবazar","dowarabazar.sunamganj.gov.bd","25.07164732","91.56119491","false"
"306","39","Sunamganj","সুনামগঞ্জ","Tahirpur","তাহিরপুর","tahirpur.sunamganj.gov.bd","25.12901357","91.16369632","false"
"307","39","Sunamganj","সুনামগঞ্জ","Dharmapasha","ধর্মপাশা","dharmapasha.sunamganj.gov.bd","24.9442515","91.0637998","false"
"308","39","Sunamganj","সুনামগঞ্জ","Jamalganj","জামালগঞ্জ","jamalganj.sunamganj.gov.bd","24.95589373","91.20325709","false"
"309","39","Sunamganj","সুনামগঞ্জ","Shalla","শাল্লা","shalla.sunamganj.gov.bd","24.68747144","91.25886283","false"
"310","39","Sunamganj","সুনামগঞ্জ","Derai","দিরাই","derai.sunamganj.gov.bd","24.78742253","91.33608142","false"
"311","40","Narsingdi","নরসিংদী","Belabo","বেলাবো","belabo.narsingdi.gov.bd","24.10145744","90.84873217","false"
"312","40","Narsingdi","নরসিংদী","Monohardi","মনোহরদী","monohardi.narsingdi.gov.bd","24.16079951","90.73076261","false"
"313","40","Narsingdi","নরসিংদী","Narsingdi Sadar","নরসিংদী সদর","narsingdisadar.narsingdi.gov.bd","23.86911891","90.70802254","false"
"314","40","Narsingdi","নরসিংদী","Palash","পলাশ","palash.narsingdi.gov.bd","23.95637032","90.64990826","false"
"315","40","Narsingdi","নরসিংদী","Raipura","রায়পুরা","raipura.narsingdi.gov.bd","23.96194635","90.8720913","false"
"316","40","Narsingdi","নরসিংদী","Shibpur","শিবপুর","shibpur.narsingdi.gov.bd","24.02764768","90.74701282","false"
"317","41","Gazipur","গাজীপুর","Kaliganj","কালীগঞ্জ","kaliganj.gazipur.gov.bd","23.96481774","90.55522821","false"
"318","41","Gazipur","গাজীপুর","Kaliakair","কালিয়াকৈর","kaliakair.gazipur.gov.bd","24.10221402","90.26555217","false"
"319","41","Gazipur","গাজীপুর","Kapasia","কাপাসিয়া","kapasia.gazipur.gov.bd","24.14779535","90.60046014","false"
"320","41","Gazipur","গাজীপুর","Gazipur Sadar","গাজীপুর সদর","sadar.gazipur.gov.bd","24.08486105","90.42475588","false"
"321","41","Gazipur","গাজীপুর","Sreepur","শ্রীপুর","sreepur.gazipur.gov.bd","24.20580898","90.44362975","false"
"322","42","Shariatpur","শরীয়তপুর","Shariatpur Sadar","শরিয়তপুর সদর","sadar.shariatpur.gov.bd","23.21884243","90.31670125","false"
"323","42","Shariatpur","শরীয়তপুর","Naria","নড়িয়া","naria.shariatpur.gov.bd","23.30575605","90.4276623","false"
"324","42","Shariatpur","শরীয়তপুর","Zajira","জাজিরা","zajira.shariatpur.gov.bd","23.36558386","90.3236872","false"
"325","42","Shariatpur","শরীয়তপুর","Gosairhat","গোসাইরহাট","gosairhat.shariatpur.gov.bd","23.08167785","90.45694826","false"
"326","42","Shariatpur","শরীয়তপুর","Bhedarganj","ভেদরগঞ্জ","bhedarganj.shariatpur.gov.bd","23.24773906","90.51356683","false"
"327","42","Shariatpur","শরীয়তপুর","Damudya","ডামুড্যা","damudya.shariatpur.gov.bd","23.13989972","90.42264111","false"
"328","43","Narayanganj","নারায়ণগঞ্জ","Araihazar","আড়াইহাজার","araihazar.narayanganj.gov.bd","23.76432347","90.66936209","false"
"329","43","Narayanganj","নারায়ণগঞ্জ","Bandar","বন্দর","bandar.narayanganj.gov.bd","23.64094241","90.54550603","false"
"330","43","Narayanganj","নারায়ণগঞ্জ","Narayanganj Sadar","নারায়নগঞ্জ সদর","narayanganjsadar.narayanganj.gov.bd","23.61270286","90.46967182","false"
"331","43","Narayanganj","নারায়ণগঞ্জ","Rupganj","রূপগঞ্জ","rupganj.narayanganj.gov.bd","23.81242547","90.54002928","false"
"332","43","Narayanganj","নারায়ণগঞ্জ","Sonargaon","সোনারগাঁ","sonargaon.narayanganj.gov.bd","23.67465419","90.59430133","false"
"333","44","Tangail","টাঙ্গাইল","Basail","বাসাইল","basail.tangail.gov.bd","24.23384013","90.04024194","false"
"334","44","Tangail","টাঙ্গাইল","Bhuapur","ভুয়াপুর","bhuapur.tangail.gov.bd","24.47720074","89.81588907","false"
"335","44","Tangail","টাঙ্গাইল","Delduar","দেলদুয়ার","delduar.tangail.gov.bd","24.14750937","89.93895701","false"
"336","44","Tangail","টাঙ্গাইল","Ghatail","ঘাটাইল","ghatail.tangail.gov.bd","24.47370046","90.05304586","false"
"337","44","Tangail","টাঙ্গাইল","Gopalpur","গোপালপুর","gopalpur.tangail.gov.bd","24.57241619","89.90181619","false"
"338","44","Tangail","টাঙ্গাইল","Madhupur","মধুপুর","madhupur.tangail.gov.bd","24.65012904","90.06228115","false"
"339","44","Tangail","টাঙ্গাইল","Mirzapur","মির্জাপুর","mirzapur.tangail.gov.bd","24.11805874","90.10720089","false"
"340","44","Tangail","টাঙ্গাইল","Nagarpur","নাগরপুর","nagarpur.tangail.gov.bd","24.05062667","89.87547056","false"
"341","44","Tangail","টাঙ্গাইল","Sakhipur","সখিপুর","sakhipur.tangail.gov.bd","24.30626157","90.1748612","false"
"342","44","Tangail","টাঙ্গাইল","Tangail Sadar","টাঙ্গাইল সদর","tangailsadar.tangail.gov.bd","24.25962298","89.86705123","false"
"343","44","Tangail","টাঙ্গাইল","Kalihati","কালিহাতী","kalihati.tangail.gov.bd","24.3596877","89.94673602","false"
"344","44","Tangail","টাঙ্গাইল","Dhanbari","ধনবাড়ী","dhanbari.tangail.gov.bd","24.68753433","89.93350156","false"
"345","45","Kishoreganj","কিশোরগঞ্জ","Itna","ইটনা","itna.kishoreganj.gov.bd","24.55093334","91.08404973","false"
"346","45","Kishoreganj","কিশোরগঞ্জ","Katiadi","কটিয়াদী","katiadi.kishoreganj.gov.bd","24.2952187","90.82084672","false"
"347","45","Kishoreganj","কিশোরগঞ্জ","Bhairab","ভৈরব","bhairab.kishoreganj.gov.bd","24.10221109","90.98120406","false"
"348","45","Kishoreganj","কিশোরগঞ্জ","Tarail","তাড়াইল","tarail.kishoreganj.gov.bd","24.55087077","90.89053903","false"
"349","45","Kishoreganj","কিশোরগঞ্জ","Hossainpur","হোসেনপুর","hossainpur.kishoreganj.gov.bd","24.44832765","90.66335442","false"
"350","45","Kishoreganj","কিশোরগঞ্জ","Pakundia","পাকুন্দিয়া","pakundia.kishoreganj.gov.bd","24.32148898","90.69366131","false"
"351","45","Kishoreganj","কিশোরগঞ্জ","Kuliarchar","কুলিয়ারচর","kuliarchar.kishoreganj.gov.bd","24.15311063","90.88661308","false"
"352","45","Kishoreganj","কিশোরগঞ্জ","Kishoreganj Sadar","কিশোরগঞ্জ সদর","kishoreganjsadar.kishoreganj.gov.bd","24.42594991","90.78325593","false"
"353","45","Kishoreganj","কিশোরগঞ্জ","Karimgonj","করিমগঞ্জ","karimgonj.kishoreganj.gov.bd","24.45434037","90.89635343","false"
"354","45","Kishoreganj","কিশোরগঞ্জ","Bajitpur","বাজিতপুর","bajitpur.kishoreganj.gov.bd","24.2266224","90.94846361","false"
"355","45","Kishoreganj","কিশোরগঞ্জ","Austagram","অষ্টগ্রাম","austagram.kishoreganj.gov.bd","24.32358689","91.12249556","false"
"356","45","Kishoreganj","কিশোরগঞ্জ","Mithamoin","মিঠামইন","mithamoin.kishoreganj.gov.bd","24.43314857","91.11090071","false"
"357","45","Kishoreganj","কিশোরগঞ্জ","Nikli","নিকলী","nikli.kishoreganj.gov.bd","24.33828073","90.96093837","false"
"358","46","Manikganj","মানিকগঞ্জ","Harirampur","হরিরামপুর","harirampur.manikganj.gov.bd","23.72066709","89.94587763","false"
"359","46","Manikganj","মানিকগঞ্জ","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","23.95847921","90.00104205","false"
"360","46","Manikganj","মানিকগঞ্জ","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","23.83665517","90.02995338","false"
"361","46","Manikganj","মানিকগঞ্জ","Gior","ঘিওর","gior.manikganj.gov.bd","23.87441371","89.90388194","false"
"362","46","Manikganj","মানিকগঞ্জ","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","23.83837419","89.81082872","false"
"363","46","Manikganj","মানিকগঞ্জ","Doulatpur","দৌলতপুর","doulatpur.manikganj.gov.bd","23.95619414","89.79863832","false"
"364","46","Manikganj","মানিকগঞ্জ","Singiar","সিংগাইর","singiar.manikganj.gov.bd","23.78336259","90.15404116","false"
"365","47","Dhaka","ঢাকা","Savar","সাভার","savar.dhaka.gov.bd","23.87995122","90.28057123","false"
"366","47","Dhaka","ঢাকা","Dhamrai","ধামরাই","dhamrai.dhaka.gov.bd","23.93897826","90.14080346","false"
"367","47","Dhaka","ঢাকা","Keraniganj","কেরাণীগঞ্জ","keraniganj.dhaka.gov.bd","23.69433062","90.34365782","false"
"368","47","Dhaka","ঢাকা","Nawabganj","নবাবগঞ্জ","nawabganj.dhaka.gov.bd","23.67242589","90.16080129","false"
"369","47","Dhaka","ঢাকা","Dohar","দোহার","dohar.dhaka.gov.bd","23.60157963","90.10840628","false"
"370","48","Munshiganj","মুন্সিগঞ্জ","Munshiganj Sadar","মুন্সিগঞ্জ সদর","sadar.munshiganj.gov.bd","23.48746746","90.52607222","false"
"371","48","Munshiganj","মুন্সিগঞ্জ","Sreenagar","শ্রীনগর","sreenagar.munshiganj.gov.bd","23.54637332","90.26358225","false"
"372","48","Munshiganj","মুন্সিগঞ্জ","Sirajdikhan","সিরাজদিখান","sirajdikhan.munshiganj.gov.bd","23.59764523","90.35802481","false"
"373","48","Munshiganj","মুন্সিগঞ্জ","Louhajanj","লৌহজং","louhajanj.munshiganj.gov.bd","23.46915976","90.34353188","false"
"374","48","Munshiganj","মুন্সিগঞ্জ","Gajaria","গজারিয়া","gajaria.munshiganj.gov.bd","23.54722572","90.62901939","false"
"375","48","Munshiganj","মুন্সিগঞ্জ","Tongibari","টংগীবাড়ি","tongibari.munshiganj.gov.bd","23.47479103","90.45275509","false"
"376","49","Rajbari","রাজবাড়ী","Rajbari Sadar","রাজবাড়ী সদর","sadar.rajbari.gov.bd","23.71718423","89.65606415","false"
"377","49","Rajbari","রাজবাড়ী","Goalanda","গোয়ালন্দ","goalanda.rajbari.gov.bd","23.75575567","89.76518481","false"
"378","49","Rajbari","রাজবাড়ী","Pangsa","পাংশা","pangsa.rajbari.gov.bd","23.78899188","89.38777563","false"
"379","49","Rajbari","রাজবাড়ী","Baliakandi","বালিয়াকান্দি","baliakandi.rajbari.gov.bd","23.65063781","89.55170229","false"
"380","49","Rajbari","রাজবাড়ী","Kalukhali","কালুখালী","kalukhali.rajbari.gov.bd","23.74188518","89.47527823","false"
"381","50","Madaripur","মাদারীপুর","Madaripur Sadar","মাদারীপুর সদর","sadar.madaripur.gov.bd","23.19122006","90.17839699","false"
"382","50","Madaripur","মাদারীপুর","Shibchar","শিবচর","shibchar.madaripur.gov.bd","23.37319972","90.17594971","false"
"383","50","Madaripur","মাদারীপুর","Kalkini","কালকিনি","kalkini.madaripur.gov.bd","23.06702105","90.28068024","false"
"384","50","Madaripur","মাদারীপুর","Rajoir","রাজৈর","rajoir.madaripur.gov.bd","23.20208039","90.03856994","false"
"385","51","Gopalganj","গোপালগঞ্জ","Gopalganj Sadar","গোপালগঞ্জ সদর","sadar.gopalganj.gov.bd","23.06056181","89.84767364","false"
"386","51","Gopalganj","গোপালগঞ্জ","Kashiani","কাশিয়ানী","kashiani.gopalganj.gov.bd","23.19131338","89.79519002","false"
"387","51","Gopalganj","গোপালগঞ্জ","Tungipara","টুংগীপাড়া","tungipara.gopalganj.gov.bd","22.92359515","89.90223546","false"
"388","51","Gopalganj","গোপালগঞ্জ","Kotalipara","কোটালীপাড়া","kotalipara.gopalganj.gov.bd","23.01051938","90.02019937","false"
"389","51","Gopalganj","গোপালগঞ্জ","Muksudpur","মুকসুদপুর","muksudpur.gopalganj.gov.bd","23.26614945","89.91575687","false"
"390","52","Faridpur","ফরিদপুর","Faridpur Sadar","ফরিদপুর সদর","sadar.faridpur.gov.bd","23.5974305","89.81272444","false"
"391","52","Faridpur","ফরিদপুর","Alfadanga","আলফাডাঙ্গা","alfadanga.faridpur.gov.bd","23.29513493","89.67033006","false"
"392","52","Faridpur","ফরিদপুর","Boalmari","বোয়ালমারী","boalmari.faridpur.gov.bd","23.39867627","89.69242212","false"
"393","52","Faridpur","ফরিদপুর","Sadarpur","সদরপুর","sadarpur.faridpur.gov.bd","23.49841249","90.05092519","false"
"394","52","Faridpur","ফরিদপুর","Nagarkanda","নগরকান্দা","nagarkanda.faridpur.gov.bd","23.43433249","89.89562244","false"
"395","52","Faridpur","ফরিদপুর","Bhanga","ভাঙ্গা","bhanga.faridpur.gov.bd","23.38910046","90.0100025","false"
"396","52","Faridpur","ফরিদপুর","Charbhadrasan","চরভদ্রাসন","charbhadrasan.faridpur.gov.bd","23.59005054","89.98012695","false"
"397","52","Faridpur","ফরিদপুর","Madhukhali","মধুখালী","madhukhali.faridpur.gov.bd","23.54110013","89.61112757","false"
"398","52","Faridpur","ফরিদপুর","Saltha","সালথা","saltha.faridpur.gov.bd","23.41804522","89.80078563","false"
"399","53","Panchagarh","পঞ্চগড়","Panchagarh Sadar","পঞ্চগড় সদর","panchagarhsadar.panchagarh.gov.bd","26.36478029","88.591095","false"
"400","53","Panchagarh","পঞ্চগড়","Debiganj","দেবীগঞ্জ","debiganj.panchagarh.gov.bd","26.12695233","88.7173732","false"
"401","53","Panchagarh","পঞ্চগড়","Boda","বোদা","boda.panchagarh.gov.bd","26.23502554","88.61881927","false"
"402","53","Panchagarh","পঞ্চগড়","Atwari","আটোয়ারী","atwari.panchagarh.gov.bd","26.25081731","88.42459873","false"
"403","53","Panchagarh","পঞ্চগড়","Tetulia","তেতুলিয়া","tetulia.panchagarh.gov.bd","26.51251074","88.43057717","false"
"404","54","Dinajpur","দিনাজপুর","Nawabganj","নবাবগঞ্জ","nawabganj.dinajpur.gov.bd","25.42088957","89.09055668","false"
"405","54","Dinajpur","দিনাজপুর","Birganj","বীরগঞ্জ","birganj.dinajpur.gov.bd","25.92942183","88.62578221","false"
"406","54","Dinajpur","দিনাজপুর","Ghoraghat","ঘোড়াঘাট","ghoraghat.dinajpur.gov.bd","25.28733313","89.21475129","false"
"407","54","Dinajpur","দিনাজপুর","Birampur","বিরামপুর","birampur.dinajpur.gov.bd","25.3799376","88.96340196","false"
"408","54","Dinajpur","দিনাজপুর","Parbatipur","পার্বতীপুর","parbatipur.dinajpur.gov.bd","25.61976841","88.92296933","false"
"409","54","Dinajpur","দিনাজপুর","Bochaganj","বোচাগঞ্জ","bochaganj.dinajpur.gov.bd","25.786215","88.45332443","false"
"410","54","Dinajpur","দিনাজপুর","Kaharol","কাহারোল","kaharol.dinajpur.gov.bd","25.80245749","88.5985003","false"
"411","54","Dinajpur","দিনাজপুর","Fulbari","ফুলবাড়ী","fulbari.dinajpur.gov.bd","25.47137881","88.90073652","false"
"412","54","Dinajpur","দিনাজপুর","Dinajpur Sadar","দিনাজপুর সদর","dinajpursadar.dinajpur.gov.bd","25.60820914","88.67571762","false"
"413","54","Dinajpur","দিনাজপুর","Hakimpur","হাকিমপুর","hakimpur.dinajpur.gov.bd","25.29276704","89.06120429","false"
"414","54","Dinajpur","দিনাজপুর","Khansama","খানসামা","khansama.dinajpur.gov.bd","25.87170113","88.76460004","false"
"415","54","Dinajpur","দিনাজপুর","Birol","বিরল","birol.dinajpur.gov.bd","25.6468912","88.54722616","false"
"416","54","Dinajpur","দিনাজপুর","Chirirbandar","চিরিরবন্দর","chirirbandar.dinajpur.gov.bd","25.666732","88.78325675","false"
"417","55","Lalmonirhat","লালমনিরহাট","Lalmonirhat Sadar","লালমনিরহাট সদর","sadar.lalmonirhat.gov.bd","25.87870187","89.4533625","false"
"418","55","Lalmonirhat","লালমনিরহাট","Kaliganj","কালীগঞ্জ","kaliganj.lalmonirhat.gov.bd","25.98561274","89.24170563","false"
"419","55","Lalmonirhat","লালমনিরহাট","Hatibandha","হাতীবান্ধা","hatibandha.lalmonirhat.gov.bd","26.12026719","89.1436277","false"
"420","55","Lalmonirhat","লালমনিরহাট","Patgram","পাটগ্রাম","patgram.lalmonirhat.gov.bd","26.34342513","89.01951962","false"
"421","55","Lalmonirhat","লালমনিরহাট","Aditmari","আদিতমারী","aditmari.lalmonirhat.gov.bd","25.94295908","89.36819323","false"
"422","56","Nilphamari","নীলফামারী","Syedpur","সৈয়দপুর","syedpur.nilphamari.gov.bd","25.80367107","88.92050498","false"
"423","56","Nilphamari","নীলফামারী","Domar","ডোমার","domar.nilphamari.gov.bd","26.15958625","88.82543146","false"
"424","56","Nilphamari","নীলফামারী","Dimla","ডিমলা","dimla.nilphamari.gov.bd","26.17310954","88.9738563","false"
"425","56","Nilphamari","নীলফামারী","Jaldhaka","জলঢাকা","jaldhaka.nilphamari.gov.bd","26.03119206","88.99362175","false"
"426","56","Nilphamari","নীলফামারী","Kishorganj","কিশোরগঞ্জ","kishorganj.nilphamari.gov.bd","25.89799915","89.03314087","false"
"427","56","Nilphamari","নীলফামারী","Nilphamari Sadar","নীলফামারী সদর","nilphamarisadar.nilphamari.gov.bd","25.94204608","88.85474141","false"
"428","57","Gaibandha","গাইবান্ধা","Sadullapur","সাদুল্লাপুর","sadullapur.gaibandha.gov.bd","25.39485471","89.42568996","false"
"429","57","Gaibandha","গাইবান্ধা","Gaibandha Sadar","গাইবান্ধা সদর","gaibandhasadar.gaibandha.gov.bd","25.35001584","89.56561501","false"
"430","57","Gaibandha","গাইবান্ধা","Palashbari","পলাশবাড়ী","palashbari.gaibandha.gov.bd","25.26506469","89.39175132","false"
"431","57","Gaibandha","গাইবান্ধা","Saghata","সাঘাটা","saghata.gaibandha.gov.bd","25.1251917","89.56345058","false"
"432","57","Gaibandha","গাইবান্ধা","Gobindaganj","গোবিন্দগঞ্জ","gobindaganj.gaibandha.gov.bd","25.15773216","89.36972742","false"
"433","57","Gaibandha","গাইবান্ধা","Sundarganj","সুন্দরগঞ্জ","sundarganj.gaibandha.gov.bd","25.51016336","89.56182562","false"
"434","57","Gaibandha","গাইবান্ধা","Phulchari","ফুলছড়ি","phulchari.gaibandha.gov.bd","25.25378546","89.65325858","false"
"435","58","Thakurgaon","ঠাকুরগাঁও","Thakurgaon Sadar","ঠাকুরগাঁও সদর","thakurgaonsadar.thakurgaon.gov.bd","26.07173216","88.46375411","false"
"436","58","Thakurgaon","ঠাকুরগাঁও","Pirganj","পীরগঞ্জ","pirganj.thakurgaon.gov.bd","25.84245298","88.36790187","false"
"437","58","Thakurgaon","ঠাকুরগাঁও","Ranisankail","রাণীশংকৈল","ranisankail.thakurgaon.gov.bd","25.94076753","88.24587287","false"
"438","58","Thakurgaon","ঠাকুরগাঁও","Haripur","হরিপুর","haripur.thakurgaon.gov.bd","25.87881874","88.15452214","false"
"439","58","Thakurgaon","ঠাকুরগাঁও","Baliadangi","বালিয়াডাঙ্গী","baliadangi.thakurgaon.gov.bd","26.10819674","88.2634769","false"
"440","59","Rangpur","রংপুর","Rangpur Sadar","রংপুর সদর","rangpursadar.rangpur.gov.bd","25.75121974","89.15060773","false"
"441","59","Rangpur","রংপুর","Gangachara","গংগাচড়া","gangachara.rangpur.gov.bd","25.88015073","89.20096031","false"
"442","59","Rangpur","রংপুর","Taragonj","তারাগঞ্জ","taragonj.rangpur.gov.bd","25.78336557","89.03331225","false"
"443","59","Rangpur","রংপুর","Badargonj","বদরগঞ্জ","badargonj.rangpur.gov.bd","25.66776884","89.05492385","false"
"444","59","Rangpur","রংপুর","Mithapukur","মিঠাপুকুর","mithapukur.rangpur.gov.bd","25.57212022","89.26091919","false"
"445","59","Rangpur","রংপুর","Pirgonj","পীরগঞ্জ","pirgonj.rangpur.gov.bd","25.42579893","89.27470198","false"
